date,QQQM,INTC,MBLY,VT,VOO,AAPL,GOOGL,MSFT
2022-10-28,115.68000030517578,29.06999969482422,27.0,84.51000213623047,357.3800048828125,155.74000549316406,96.29000091552734,235.8699951171875
2022-10-31,114.3499984741211,28.43000030517578,26.3799991607666,83.91000366210938,354.95001220703125,153.33999633789062,94.51000213623047,232.1300048828125
2022-11-01,113.16999816894531,28.299999237060547,25.899999618530273,84.08000183105469,353.5199890136719,150.64999389648438,90.47000122070312,228.1699981689453
2022-11-02,109.33999633789062,27.420000076293945,25.489999771118164,82.30999755859375,344.5,145.02999877929688,86.97000122070312,220.10000610351562
2022-11-03,107.20999908447266,27.389999389648438,26.010000228881836,81.68000030517578,340.8299865722656,138.8800048828125,83.43000030517578,214.25
2022-11-04,108.83999633789062,28.200000762939453,25.889999389648438,83.58999633789062,345.82000732421875,138.3800048828125,86.58000183105469,221.38999938964844
2022-11-07,110.05999755859375,28.40999984741211,25.889999389648438,84.13999938964844,349.1400146484375,138.9199981689453,88.48999786376953,227.8699951171875
2022-11-08,110.87999725341797,28.479999542236328,26.200000762939453,84.73999786376953,351.0400085449219,139.5,88.9000015258789,228.8699951171875
2022-11-09,108.33999633789062,27.520000457763672,25.889999389648438,83.11000061035156,343.8699951171875,134.8699951171875,87.31999969482422,224.50999450683594
2022-11-10,116.23999786376953,29.760000228881836,28.09000015258789,87.61000061035156,362.69000244140625,146.8699951171875,93.94000244140625,242.97999572753906
2022-11-11,118.45999908447266,30.43000030517578,29.950000762939453,88.88999938964844,366.1600036621094,149.6999969482422,96.41000366210938,247.11000061035156
2022-11-14,117.41999816894531,30.350000381469727,29.389999389648438,88.02999877929688,363.2200012207031,148.27999877929688,95.69999694824219,241.5500030517578
2022-11-15,119.05000305175781,30.709999084472656,29.90999984741211,88.91999816894531,366.2200012207031,150.0399932861328,98.44000244140625,241.97000122070312
2022-11-16,117.4000015258789,29.530000686645508,28.809999465942383,88.16999816894531,363.44000244140625,148.7899932861328,98.8499984741211,241.72999572753906
2022-11-17,117.16999816894531,29.889999389648438,29.010000228881836,87.95999908447266,362.3900146484375,150.72000122070312,98.36000061035156,241.67999267578125
2022-11-18,117.29000091552734,29.8700008392334,28.420000076293945,88.16999816894531,363.989990234375,151.2899932861328,97.43000030517578,241.22000122070312
2022-11-21,115.9800033569336,28.940000534057617,27.219999313354492,87.6500015258789,362.7099914550781,148.00999450683594,95.5999984741211,242.0500030517578
2022-11-22,117.58999633789062,29.81999969482422,29.549999237060547,88.77999877929688,367.5400085449219,150.17999267578125,97.05000305175781,245.02999877929688
2022-11-23,118.9000015258789,29.670000076293945,29.309999465942383,89.45999908447266,369.8399963378906,151.07000732421875,98.45999908447266,247.5800018310547
2022-11-25,118.04000091552734,29.34000015258789,29.399999618530273,89.55999755859375,369.79998779296875,148.11000061035156,97.45999908447266,247.49000549316406
2022-11-28,116.27999877929688,28.729999542236328,27.8700008392334,88.2699966430664,363.95001220703125,144.22000122070312,96.05000305175781,241.75999450683594
2022-11-29,115.45999908447266,28.899999618530273,27.440000534057617,88.44999694824219,363.30999755859375,141.1699981689453,95.19000244140625,240.3300018310547
2022-11-30,120.73999786376953,30.06999969482422,28.510000228881836,90.86000061035156,374.489990234375,148.02999877929688,100.98999786376953,255.13999938964844
2022-12-01,120.86000061035156,29.829999923706055,29.770000457763672,91.06999969482422,374.5400085449219,148.30999755859375,100.98999786376953,254.69000244140625
2022-12-02,120.3499984741211,29.40999984741211,31.940000534057617,91.0199966430664,374.0,147.80999755859375,100.44000244140625,255.02000427246094
2022-12-05,118.38999938964844,29.170000076293945,31.5,89.44999694824219,367.3399963378906,146.6300048828125,99.4800033569336,250.1999969482422
2022-12-06,116.02999877929688,28.600000381469727,30.489999771118164,88.5,362.0299987792969,142.91000366210938,96.9800033569336,245.1199951171875
2022-12-07,115.38999938964844,28.329999923706055,32.130001068115234,88.3499984741211,361.3299865722656,140.94000244140625,94.94000244140625,244.3699951171875
2022-12-08,116.73999786376953,28.440000534057617,31.59000015258789,89.0199966430664,364.17999267578125,142.64999389648438,93.70999908447266,247.39999389648438
2022-12-09,116.06999969482422,28.239999771118164,33.70000076293945,88.55999755859375,361.5199890136719,142.16000366210938,92.83000183105469,245.4199981689453
2022-12-12,117.47000122070312,28.690000534057617,33.04999923706055,89.37999725341797,366.67999267578125,144.49000549316406,93.30999755859375,252.50999450683594
2022-12-13,118.77999877929688,28.729999542236328,34.65999984741211,90.20999908447266,369.3900146484375,145.47000122070312,95.62999725341797,256.9200134277344
2022-12-14,117.7699966430664,28.260000228881836,35.43000030517578,89.83999633789062,367.1600036621094,143.2100067138672,95.06999969482422,257.2200012207031
2022-12-15,114.0,27.149999618530273,34.5,87.62000274658203,358.1300048828125,136.5,90.86000061035156,249.00999450683594
2022-12-16,112.86000061035156,26.920000076293945,33.810001373291016,86.80000305175781,353.8599853515625,134.50999450683594,90.26000213623047,244.69000244140625
2022-12-19,111.01000213623047,26.790000915527344,35.040000915527344,85.63999938964844,350.80999755859375,132.3699951171875,88.44000244140625,240.4499969482422
2022-12-20,110.88999938964844,26.440000534057617,33.720001220703125,85.83999633789062,349.6700134277344,132.3000030517578,89.0199966430664,241.8000030517578
2022-12-21,112.5,26.829999923706055,35.470001220703125,86.95999908447266,354.8999938964844,135.4499969482422,89.58000183105469,244.42999267578125
2022-12-22,109.79000091552734,25.969999313354492,33.880001068115234,85.91000366210938,349.9100036621094,132.22999572753906,87.76000213623047,238.19000244140625
2022-12-23,110.02999877929688,26.09000015258789,33.97999954223633,86.30999755859375,351.8699951171875,131.86000061035156,89.2300033569336,238.72999572753906
2022-12-27,108.38999938964844,25.940000534057617,34.31999969482422,86.30000305175781,350.4700012207031,130.02999877929688,87.38999938964844,236.9600067138672
2022-12-28,107.0,25.540000915527344,33.58000183105469,85.22000122070312,346.1700134277344,126.04000091552734,86.0199966430664,234.52999877929688
2022-12-29,109.6500015258789,26.209999084472656,34.5099983215332,86.69000244140625,352.30999755859375,129.61000061035156,88.44999694824219,241.00999450683594
2022-12-30,109.52999877929688,26.43000030517578,35.060001373291016,86.19000244140625,351.3399963378906,129.92999267578125,88.2300033569336,239.82000732421875
2023-01-03,108.75,26.729999542236328,32.709999084472656,86.23999786376953,349.989990234375,125.06999969482422,89.12000274658203,239.5800018310547
2023-01-04,109.30999755859375,27.68000030517578,31.1299991607666,87.30000305175781,352.510009765625,126.36000061035156,88.08000183105469,229.10000610351562
2023-01-05,107.69999694824219,27.559999465942383,30.040000915527344,86.4000015258789,348.6600036621094,125.0199966430664,86.19999694824219,222.30999755859375
2023-01-06,110.54000091552734,28.729999542236328,31.6200008392334,88.37999725341797,356.5899963378906,129.6199951171875,87.33999633789062,224.92999267578125
2023-01-09,111.33999633789062,29.309999465942383,33.40999984741211,88.58999633789062,356.3299865722656,130.14999389648438,88.0199966430664,227.1199951171875
2023-01-10,112.2699966430664,29.440000534057617,33.43000030517578,89.06999969482422,358.8699951171875,130.72999572753906,88.41999816894531,228.85000610351562
2023-01-11,114.23999786376953,29.850000381469727,33.150001525878906,89.97000122070312,363.45001220703125,133.49000549316406,91.5199966430664,235.77000427246094
2023-01-12,114.80999755859375,30.290000915527344,34.369998931884766,90.61000061035156,364.80999755859375,133.41000366210938,91.12999725341797,238.50999450683594
2023-01-13,115.5999984741211,30.110000610351562,32.97999954223633,91.08000183105469,366.2300109863281,134.75999450683594,92.12000274658203,239.22999572753906
2023-01-17,115.83999633789062,29.600000381469727,31.549999237060547,91.05999755859375,365.6700134277344,135.94000244140625,91.29000091552734,240.35000610351562
2023-01-18,114.31999969482422,28.809999465942383,33.47999954223633,90.08000183105469,359.7300109863281,135.2100067138672,91.12000274658203,235.80999755859375
2023-01-19,113.19999694824219,28.420000076293945,32.68000030517578,89.68000030517578,357.1400146484375,135.27000427246094,93.05000305175781,231.92999267578125
2023-01-20,116.30999755859375,29.219999313354492,34.36000061035156,91.06999969482422,363.7099914550781,137.8699951171875,98.0199966430664,240.22000122070312
2023-01-23,118.86000061035156,30.270000457763672,35.22999954223633,91.93000030517578,368.1400146484375,141.11000061035156,99.79000091552734,242.5800018310547
2023-01-24,118.63999938964844,29.920000076293945,34.119998931884766,91.83999633789062,367.75,142.52999877929688,97.69999694824219,242.0399932861328
2023-01-25,118.38999938964844,29.700000762939453,33.95000076293945,92.01000213623047,367.8800048828125,141.86000061035156,95.22000122070312,240.61000061035156
2023-01-26,120.69000244140625,30.09000015258789,35.970001220703125,92.79000091552734,371.80999755859375,143.9600067138672,97.5199966430664,248.0
2023-01-27,121.87000274658203,28.15999984741211,35.790000915527344,92.8499984741211,372.8699951171875,145.92999267578125,99.37000274658203,248.16000366210938
2023-01-30,119.38999938964844,27.950000762939453,36.119998931884766,91.72000122070312,368.2099914550781,143.0,96.94000244140625,242.7100067138672
2023-01-31,121.22000122070312,28.260000228881836,38.599998474121094,92.77999877929688,373.44000244140625,144.2899932861328,98.83999633789062,247.80999755859375
2023-02-01,123.81999969482422,29.06999969482422,41.060001373291016,93.79000091552734,377.5299987792969,145.42999267578125,100.43000030517578,252.75
2023-02-02,128.1999969482422,30.190000534057617,42.220001220703125,94.55000305175781,382.94000244140625,150.82000732421875,107.73999786376953,264.6000061035156
